feature,ufi,siteid,sampleid,well_name,latitude,longitude,dscription,lith_group,unitname,supergroup,group,formation,member,samp_type,samp_depth,sample_mass,magsus_ind,magsus_med,magsus_ave,magsus_max,magsus_min,magsus_std,surf_type,magsus_cor,magsus_mul,density_db,density_wb,density_g,porosity_a,porosity_t,,,,
RPROP,75,,1474/1/2,BMR Tanami  4,-19.6735856,129.6929103,felsic intrusive,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,32.00,204.00,0,,,,,,cut_surface,no,,2.125,2.24,2.39,11.25,
RPROP,76,,1475/1/1,BMR Tanami  5,-19.6719188,129.6612434,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,6.71,288.30,0,,,,,,cut_surface,no,,2.161,2.24,2.34,7.72,
RPROP,77,,1475/1/2,BMR Tanami  5,-19.6719188,129.6612434,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,6.71,227.30,0,,,,,,cut_surface,no,,2.246,2.30,2.38,5.43,
RPROP,78,,1475/1/3,BMR Tanami  5,-19.6719188,129.6612434,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,6.71,212.40,0,,,,,,cut_surface,no,,2.326,2.37,2.42,3.83,
RPROP,79,,1476/1/1,BMR Tanami  6,-19.6719190,129.6295766,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,5.49,174.20,2,,,,,,cut_surface,no,,2.262,2.31,2.37,4.55,
RPROP,80,,1476/1/2,BMR Tanami  6,-19.6719190,129.6295766,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,5.49,265.80,2,,,,,,cut_surface,no,,2.228,2.29,2.37,5.87,
RPROP,81,,1476/1/3,BMR Tanami  6,-19.6719190,129.6295766,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,5.49,245.20,3,,,,,,cut_surface,no,,2.268,2.33,2.42,6.20,
RPROP,82,,1477/1/1,BMR Tanami  7,-19.6702533,129.5995768,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,4.88,54.20,4,,,,,,cut_surface,no,,2.521,2.55,2.59,2.79,
RPROP,83,,1478/1/1,BMR Tanami  8,-19.6702534,129.5712439,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,11.58,294.40,2,,,,,,cut_surface,no,,2.239,2.32,2.44,8.37,
RPROP,84,,1478/1/2,BMR Tanami  8,-19.6702534,129.5712439,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,11.58,134.60,6,,,,,,cut_surface,no,,2.214,2.30,2.41,8.06,
RPROP,85,,1480/1/1,BMR Tanami 10,-19.6685868,129.5095772,granite,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,8.23,223.10,26,,,,,,cut_surface,no,,2.101,2.14,2.19,3.86,
